"id","name","description"
8845,百搭款休閒厚底增高鞋,百搭款休閒厚底增高鞋-百搭款休閒厚底增高鞋--女裝WOMEN-鞋類-休閒鞋
8840,親膚棉質圓領素面上衣,親膚棉質圓領素面上衣-親膚棉質圓領素面上衣--女裝WOMEN-衣料品-短袖/T恤
8841,速乾透氣條紋款水陸兩用鞋,速乾透氣條紋款水陸兩用鞋-速乾透氣條紋款水陸兩用鞋--生活小物LIFE-運動戶外-登山/露營/潛水
8815,彈性五分休閒短褲,彈性五分休閒短褲-彈性五分休閒短褲--男裝MEN-褲子類-短褲
8846,妍霓絲24H肌效潤澤神經醯胺乳液,妍霓絲24H肌效潤澤神經醯胺乳液-妍霓絲24h肌效潤澤神經醯胺乳液--保養彩妝BEAUTY-品牌館Brand boutique-1-妍霓絲 嚴選美肌精品
8812,型土髮蠟(原價800限時85折),型土髮蠟(原價800限時85折)-型土髮蠟(原價800限時85折)--頭髮造型HAIR-髮蠟/髮油-潮嘜系列Muk
8814,親膚無痕舒適輕薄內衣,親膚無痕舒適輕薄內衣-親膚無痕舒適輕薄內衣--女裝WOMEN-內著/居家服-內衣
8813,美國FAB 三效全能眼周精華,美國FAB 三效全能眼周精華-美國fab 三效全能眼周精華--保養彩妝BEAUTY-品牌館Brand boutique-1-first aid beauty美國FAB
8823,Dr.Douxi雪晶靈水嫩白肌凍膜,Dr.Douxi雪晶靈水嫩白肌凍膜-dr.douxi雪晶靈水嫩白肌凍膜--保養彩妝BEAUTY-美肌保養-凍膜/泥膜
8830,休閒高腰修身七分闊腿褲,休閒高腰修身七分闊腿褲-休閒高腰修身七分闊腿褲--現貨專區(24H)24H-SHOP-女裝(現貨區)-下著
8808,愛車秒變K歌神麥,愛車秒變K歌神麥-愛車秒變k歌神麥--現貨專區(24H)24H-SHOP-小物(現貨區)-
8827,日系可愛蝴蝶結造型髮束,日系可愛蝴蝶結造型髮束-日系可愛蝴蝶結造型髮束--頭髮造型HAIR-最後加購別錯過-
8843,Keyra奇拉 保濕亮澤胺基酸平衡洗髮精,Keyra奇拉 保濕亮澤胺基酸平衡洗髮精-keyra奇拉 保濕亮澤胺基酸平衡洗髮精--頭髮造型HAIR-洗護專區-洗髮清潔
8844,復活島創意石像菸灰缸,復活島創意石像菸灰缸-復活島創意石像菸灰缸--生活小物LIFE-居家生活-療癒系小物
8828,歐美代購 溫控按摩直髮梳,歐美代購 溫控按摩直髮梳-歐美代購 溫控按摩直髮梳--現貨專區(24H)24H-SHOP-小物(現貨區)-
8829,JYJ酷帥立體層次短髮,JYJ酷帥立體層次短髮-jyj酷帥立體層次短髮--頭髮造型HAIR-假髮/髮片-
8801,美國FAB 超驚人修復潤唇膏 2入組,美國FAB 超驚人修復潤唇膏 2入組-美國fab 超驚人修復潤唇膏 2入組--保養彩妝BEAUTY-品牌館Brand boutique-1-first aid beauty美國FAB
8802,SOD酵能蠶絲蛋白洗顏棒(2入1062),SOD酵能蠶絲蛋白洗顏棒(2入1062)-sod酵能蠶絲蛋白洗顏棒(2入1062)--保養彩妝BEAUTY-美肌保養-洗臉清潔
8803,鏤空顯瘦露背比基尼罩衫,鏤空顯瘦露背比基尼罩衫-鏤空顯瘦露背比基尼罩衫--女裝WOMEN-泳裝/戲水小物-泳裝(現折200)
8804,簡約大圓圈造型手環,簡約大圓圈造型手環-簡約大圓圈造型手環--現貨專區(24H)24H-SHOP-女裝(現貨區)-配件
8805,妍霓絲璀璨光透白晶綻水凝露(有效期至202012),妍霓絲璀璨光透白晶綻水凝露(有效期至202012)-妍霓絲璀璨光透白晶綻水凝露(有效期至202012)--OUTLET出清區-保養OUTLET-
8806,富麗雅迷你MINI造型電捲棒,富麗雅迷你MINI造型電捲棒-富麗雅迷你mini造型電捲棒--頭髮造型HAIR-造型電棒-美麗隨行輕巧款
8807,不銹鋼弧形 指甲剪,不銹鋼弧形 指甲剪-不銹鋼弧形 指甲剪--頭髮造型HAIR-最後加購別錯過-
8839,ORIEN’T 持韌髮蠟,ORIEN’T 持韌髮蠟-orien’t 持韌髮蠟--頭髮造型HAIR-髮蠟/髮油-天然原料ORIEN'T
8850,復古格紋蝴蝶結連身泳衣,復古格紋蝴蝶結連身泳衣-復古格紋蝴蝶結連身泳衣--女裝WOMEN-泳裝/戲水小物-泳裝(現折200)
8838,木代爾棉提臀內褲,木代爾棉提臀內褲-木代爾棉提臀內褲--男裝MEN-熱賣排行-
8816,森田DR.JOU六重玻尿酸水潤化粧水(有效期至202011),森田DR.JOU六重玻尿酸水潤化粧水(有效期至202011)-森田dr.jou六重玻尿酸水潤化粧水(有效期至202011)--保養彩妝BEAUTY-美肌保養-化妝水/噴霧
8818,韓國空氣瀏海 髮捲夾,韓國空氣瀏海 髮捲夾-韓國空氣瀏海 髮捲夾--頭髮造型HAIR-最後加購別錯過-
8819,Bookingsim 歐洲旅遊網路卡,Bookingsim 歐洲旅遊網路卡-bookingsim 歐洲旅遊網路卡--旅遊TRAVEL-各國上網卡(任2件9折)-歐美卡
8820,DOUBLE-X 再次塑型油頭髮蠟,DOUBLE-X 再次塑型油頭髮蠟-double-x 再次塑型油頭髮蠟--頭髮造型HAIR-髮蠟/髮油-狂銷熱賣經典款
8822,日本柳屋雅娜蒂髮根營養液(公司貨),日本柳屋雅娜蒂髮根營養液(公司貨)-日本柳屋雅娜蒂髮根營養液(公司貨)--頭髮造型HAIR-假髮/髮片-
8825,鑽石頭髮蠟(原價800限時85折),鑽石頭髮蠟(原價800限時85折)-鑽石頭髮蠟(原價800限時85折)--頭髮造型HAIR-髮蠟/髮油-潮嘜系列Muk
8831,暴髮戶髮蠟(原價800限時85折),暴髮戶髮蠟(原價800限時85折)-暴髮戶髮蠟(原價800限時85折)--頭髮造型HAIR-髮蠟/髮油-潮嘜系列Muk
8834,LANEIGE蘭芝晚安水凝膜,LANEIGE蘭芝晚安水凝膜-laneige蘭芝晚安水凝膜--韓國/泰國代購ABROAD-(韓)保養彩妝代購-面膜
8835,EUNYUL 美肌滋潤護足膏,EUNYUL 美肌滋潤護足膏-eunyul 美肌滋潤護足膏--保養彩妝BEAUTY-品牌館Brand boutique-1-Bella Beauty貝拉美人
8836,Skullcandy Barricade漂浮貝瑞奇藍芽喇叭,Skullcandy Barricade漂浮貝瑞奇藍芽喇叭-skullcandy barricade漂浮貝瑞奇藍芽喇叭--國際品牌館BRANDS-Skullcandy-
8837,針織外搭素色親子背心,針織外搭素色親子背心-針織外搭素色親子背心--現貨專區(24H)24H-SHOP-童裝(現貨區)-
7920,【MP013】耐熱纖維-俏麗有型微捲瀏海髮片,【MP013】耐熱纖維-俏麗有型微捲瀏海髮片【MP013】
7927,【MX035】SPRING春氛浪漫甜蜜捲髮型 ,"【MX035】SPRING春氛浪漫甜蜜捲髮型 
"
7919, 【MX036】耐熱纖維-修臉系天使情人夢幻中長髮型 , 【MX036】耐熱纖維-修臉系天使情人夢幻中長髮型  【MX036】耐熱纖維-修臉系天使情人夢幻中長髮型 
7921, 【MB041】耐熱纖維-Q版小男孩有型短髮 ," 【MB041】耐熱纖維-Q版小男孩有型短髮  
 【MB041】"
1,五月花超強韌廚房紙巾60組(張)x48捲/箱 ,"五月花超強韌廚房紙巾60組(張)x48捲/箱 | 廚房紙巾 | 廚房紙巾,衛生紙,日用清潔/洗沐/美髮,五月花超強韌廚房紙巾60組(張)x48捲/箱 五月花超強韌廚房紙巾60組(張)x48捲/箱,廚房紙巾,紙張強韌硬挺，厚度提升+7%;獨家微笑壓花工藝，花紋更立體;紙張更硬挺，厚度提升+7%;包裝創新掀蓋式黏"
369,Grendha 古典美學平底涼鞋-藍黑色 ,"Grendha 古典美學平底涼鞋-藍黑色 | 夾腳 | 夾腳,涼鞋/拖鞋,流行女鞋,女鞋/男鞋/箱包/配件,Grendha 古典美學平底涼鞋-藍黑色 Grendha 古典美學平底涼鞋-藍黑色,夾腳,獨家配方環保材質;舒適不易變形好搭配;巴西原裝進口空運"
73,PUMA-Weave XT Shift Q4 Wns 女性訓練運動鞋-黑色 ,"PUMA-Weave XT Shift Q4 Wn's 女性訓練運動鞋-黑色 | 慢跑鞋 | 慢跑鞋,運動女鞋,運動/休閒/健身/戶外,PUMA-Weave XT Shift Q4 Wn&#x27;s 女性訓練運動鞋-黑色 PUMA-Weave XT Shift Q4 Wn&#x27;s 女性訓練運動鞋-黑色,慢跑鞋,商品型號：19261501;全新的女性訓練鞋款;中底辮子造型;兼具功能與時"
895,MK-中性復古紳士風真皮厚底德比鞋-黑色 (兩色) ,"MK-中性復古紳士風真皮厚底德比鞋-黑色 (兩色) | 帆布鞋 | 帆布鞋,休閒鞋,流行女鞋,女鞋/男鞋/箱包/配件,MK-中性復古紳士風真皮厚底德比鞋-黑色 (兩色) MK-中性復古紳士風真皮厚底德比鞋-黑色 (兩色),帆布鞋,女生也能帥氣 x 有型;堅持品質 優質全羊皮製作;經典現代德比鞋款  率性有型;厚底設計 百搭輕鬆舒"
896,BeautyFocus 全面升級UPF50+巢狀連帽防曬外套(深紫) ,"BeautyFocus 全面升級UPF50+巢狀連帽防曬外套(深紫) | 防曬配件 | 防曬配件,穿搭配件,女裝/男裝/牛仔休閒,BeautyFocus 全面升級UPF50+巢狀連帽防曬外套(深紫) BeautyFocus 全面升級UPF50+巢狀連帽防曬外套(深紫),防曬配件,經SGS檢驗防曬UPF50+;材質升級/功能升級/舒適升級;智能調節/機能呼吸"
897,FJ 雙葉片擺頭USB電風扇 Y8 ,"FJ 雙葉片擺頭USB電風扇 Y8 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,FJ 雙葉片擺頭USB電風扇 Y8 FJ 雙葉片擺頭USB電風扇 Y8,電風扇,創新設計雙葉片風量加倍;水平70度自動擺頭大風面更舒適;網罩方便清潔 防滑底座安全無疑"
898,拭拭樂酷爽潔膚濕巾20抽/包 ,"拭拭樂酷爽潔膚濕巾20抽/包 | 濕紙巾 | 濕紙巾,尿布/濕紙巾,日用清潔/洗沐/美髮,拭拭樂酷爽潔膚濕巾20抽/包 拭拭樂酷爽潔膚濕巾20抽/包,濕紙巾,含玻尿酸潤膚保養，天然溫和清涼薄荷;清潔皮膚後乾爽又清涼，亦可去除身體異味;涼感潔膚濕巾"
899,PUMA-女性訓練系列Studio 9分緊身褲-黑色-歐規 ,"PUMA-女性訓練系列Studio 9分緊身褲-黑色-歐規 | 訓練服飾 | 訓練服飾,運動女服,運動/休閒/健身/戶外,PUMA-女性訓練系列Studio 9分緊身褲-黑色-歐規 PUMA-女性訓練系列Studio 9分緊身褲-黑色-歐規,訓練服飾,商品型號: 51951101;歐規版型偏大，建議購買小一尺寸"
900,CLARINS 克蘭詩 智慧美白淡斑精華液30ml ,"CLARINS 克蘭詩 智慧美白淡斑精華液30ml | 歐美品牌 | 歐美品牌,專櫃,醫美/保養/彩妝/香水,CLARINS 克蘭詩 智慧美白淡斑精華液30ml CLARINS 克蘭詩 智慧美白淡斑精華液30ml,歐美品牌,正統公司貨【有盒】;網路優惠價"
901,RIMOWA Essential trunk PLUS 31 吋大型運動款行李箱(亮紅色) ,"RIMOWA Essential trunk PLUS 31 吋大型運動款行李箱(亮紅色) | 拉鍊框 | 拉鍊框,28吋以上行李箱,行李箱,女鞋/男鞋/箱包/配件,RIMOWA Essential trunk PLUS 31 吋大型運動款行李箱(亮紅色) RIMOWA Essential trunk PLUS 31 吋大型運動款行李箱(亮紅色),拉鍊框,附原廠保固書，安心購買;爆銷熱門款，德國原廠公司貨;提供付費"
902,男裝Roots-炫彩霓虹系列草寫短袖T恤-灰色 ,"男裝Roots-炫彩霓虹系列草寫短袖T恤-灰色 | T恤 | T恤,牛仔休閒上衣,女裝/男裝/牛仔休閒,男裝Roots-炫彩霓虹系列草寫短袖T恤-灰色 男裝Roots-炫彩霓虹系列草寫短袖T恤-灰色,T恤,經典海狸LOGO;夜光效果"
903,(折價券再折)SUNTORY 三得利 蜂王乳 + 芝麻明E(30日份)加贈隨身包x1 ,"(折價券再折)SUNTORY 三得利 蜂王乳 + 芝麻明E(30日份)加贈隨身包x1 | 機能保健 | 機能保健,養生/保健/健身,養生/保健/美體/醫療,(折價券再折)SUNTORY 三得利 蜂王乳 + 芝麻明E(30日份)加贈隨身包x1 (折價券再折)SUNTORY 三得利 蜂王乳 + 芝麻明E(30日份)加贈隨身包x1,機能保健,成分配方新升級"
904,關西農會 仙草茶 24瓶 (600ml/瓶) ,"關西農會 仙草茶 24瓶 (600ml/瓶) | 茶飲 | 茶飲,飲料,食品/飲料/零食/生鮮,關西農會 仙草茶 24瓶 (600ml/瓶) 關西農會 仙草茶 24瓶 (600ml/瓶),茶飲,仙草茶清涼消暑，生津止渴;採用關西嚴選仙草萃取而成;美味可口，滋補養身，老少咸宜"
905,Okuma MAKAIRA 麥坎納推桿鼓式捲線器 MK 80WII ,"Okuma MAKAIRA 麥坎納推桿鼓式捲線器 MK 80WII | 其他登山露營用具 | 其他登山露營用具,戶外露營器材,運動/休閒/健身/戶外,Okuma MAKAIRA 麥坎納推桿鼓式捲線器 MK 80WII Okuma MAKAIRA 麥坎納推桿鼓式捲線器 MK 80WII,其他登山露營用具,高強度且順暢的剎車系統;提供耐久的嚙合與高捲揚力;兼具堅固與耐用性"
906,【海陸管家】低醣花椰菜米+南瓜濃湯輕食組 x3組(每組約320g) ,"【海陸管家】低醣花椰菜米+南瓜濃湯輕食組 x3組(每組約320g) | 蔬果 | 蔬果,生鮮食品,食品/飲料/零食/生鮮,【海陸管家】低醣花椰菜米+南瓜濃湯輕食組 x3組(每組約320g) 【海陸管家】低醣花椰菜米+南瓜濃湯輕食組 x3組(每組約320g),蔬果,想要減肥又想要吃得有飽足感？;讓你正餐換出新花樣，還能減熱量;讓你吃得盡興又能很享受;"
927,PLAYBOY 簡約素色一字帶涼拖鞋-黑-Y6296CC ,"PLAYBOY 簡約素色一字帶涼拖鞋-黑-Y6296CC | 涼拖鞋 | 涼拖鞋,休閒女鞋,運動/休閒/健身/戶外,PLAYBOY 簡約素色一字帶涼拖鞋-黑-Y6296CC PLAYBOY 簡約素色一字帶涼拖鞋-黑-Y6296CC,涼拖鞋,簡約一字造型展現俐落大方的氣息;品牌LOGO 增添時尚感;韓系設計 百搭實穿又率性"
907,MICHAEL KORS  GINNY LOVE閃燈流蘇牛皮斜背包-黑色 ,"MICHAEL KORS  GINNY LOVE閃燈流蘇牛皮斜背包-黑色 | 斜背包/鍊帶包 | 斜背包/鍊帶包,MICHAEL KORS,精品,精品/黃金/珠寶/手錶,MICHAEL KORS  GINNY LOVE閃燈流蘇牛皮斜背包-黑色 MICHAEL KORS  GINNY LOVE閃燈流蘇牛皮斜背包-黑色,斜背包/鍊帶包,品牌流蘇吊飾;精美工藝，優雅動人;內建LED燈光組(本產品均不附電池)"
908,(滿699免運)【海陸管家】嚴選鮮凍特大草蝦1盒(每盒14隻/淨重約280g) ,"(滿699免運)【海陸管家】嚴選鮮凍特大草蝦1盒(每盒14隻/淨重約280g) | 海鮮 | 海鮮,生鮮食品,食品/飲料/零食/生鮮,(滿699免運)【海陸管家】嚴選鮮凍特大草蝦1盒(每盒14隻/淨重約280g) (滿699免運)【海陸管家】嚴選鮮凍特大草蝦1盒(每盒14隻/淨重約280g),海鮮,純海水養殖無汙染海域生長!;新鮮度決定蝦的美味與否!;急速冷凍，確保新鮮品"
910,DJI Mavic Air 2 全能套裝+CARE主機保險+記憶卡 [先創公司貨] ,"DJI Mavic Air 2 全能套裝+CARE主機保險+記憶卡 [先創公司貨] | 空拍機/無人機 | 空拍機/無人機,攝影機/空拍機,手機/相機/耳機/穿戴,DJI Mavic Air 2 全能套裝+CARE主機保險+記憶卡 [先創公司貨] DJI Mavic Air 2 全能套裝+CARE主機保險+記憶卡 [先創公司貨],空拍機/無人機,可拍攝 4K 60FPS 影片;重 570 克;OcuSyn"
914,COACH 經典立體馬車荔枝紋皮革肩背斜背方形相機包 白色 ,"COACH 經典立體馬車荔枝紋皮革肩背斜背方形相機包 白色 | 斜背包 | 斜背包,COACH,精品,精品/黃金/珠寶/手錶,COACH 經典立體馬車荔枝紋皮革肩背斜背方形相機包 白色 COACH 經典立體馬車荔枝紋皮革肩背斜背方形相機包 白色,斜背包,專櫃熱賣款式;平行輸入"
915,PUMA-STORM.Y L Wns 女性復古慢跑運動鞋-果凍粉 ,"PUMA-STORM.Y L Wns 女性復古慢跑運動鞋-果凍粉 | 休閒鞋 | 休閒鞋,運動女鞋,運動/休閒/健身/戶外,PUMA-STORM.Y L Wns 女性復古慢跑運動鞋-果凍粉 PUMA-STORM.Y L Wns 女性復古慢跑運動鞋-果凍粉,休閒鞋,商品型號：37216601;超人氣老爹鞋外型;鞋面採高質感皮革包覆;厚底鞋型完美拉長腿"
916,TECHONE MOTO28 兒童電動重機 早教酷炫燈光輔助輪 ,"TECHONE MOTO28 兒童電動重機 早教酷炫燈光輔助輪 | 兒童車 | 兒童車,自行車,機車/導航/汽車百貨,TECHONE MOTO28 兒童電動重機 早教酷炫燈光輔助輪 TECHONE MOTO28 兒童電動重機 早教酷炫燈光輔助輪,兒童車,炫酷仿真外觀寶寶騎行更奪目;加大車身炫麗LED燈光;安全環保材質寶寶開心大人放心;早教功"
917,嬌生嬰兒 牛奶純米沐浴乳1000ml(全新升級) ,"嬌生嬰兒 牛奶純米沐浴乳1000ml(全新升級) | 沐浴乳/沐浴精 | 沐浴乳/沐浴精,身體清潔,日用清潔/洗沐/美髮,嬌生嬰兒 牛奶純米沐浴乳1000ml(全新升級) 嬌生嬰兒 牛奶純米沐浴乳1000ml(全新升級),沐浴乳/沐浴精,長效滋潤，讓肌膚健康柔滑;pH值親膚，專為敏弱肌膚設計;不流淚/不澀眼配方;不添加皂鹼、酒精、"
3723,(組合包)微軟 MCZ-00011 10吋筆電(4415Y/HD615/8G/128G SSD/Surface Go/銀) (不含滑鼠、筆) ,"(組合包)微軟 MCZ-00011 10吋筆電(4415Y/HD615/8G/128G SSD/Surface Go/銀) (不含滑鼠、筆) | 2 in 1筆電 | 2 in 1筆電,筆記型電腦,電腦/電競/遊戲/週邊,(組合包)微軟 MCZ-00011 10吋筆電(4415Y/HD615/8G/128G SSD/Surface Go/銀) (不含滑鼠、筆) (組合包)微軟 MCZ-00011 10吋筆電(4415Y/HD615/8G/128G SSD/Surface Go/銀) (不含滑鼠、筆),2 in 1筆電,"
918,A2 MTK 極光漸變鋼化玻璃智能體重計 ,"A2 MTK 極光漸變鋼化玻璃智能體重計 | 體重計 | 體重計,體重計/體脂計,醫療/藥品,養生/保健/美體/醫療,A2 MTK 極光漸變鋼化玻璃智能體重計 A2 MTK 極光漸變鋼化玻璃智能體重計,體重計,內建鋰電池USB充電無更換電池;電量/溫度顯示 市斤公斤可切換;小物皆可測量上下秤自動開關機;LED顯示數字白"
919,Acer Z24-890 八代i5六核雙碟獨顯AIO觸碰液晶電腦(i5-8400T/MX150/8G/1T/128G/Win10h) ,"Acer Z24-890 八代i5六核雙碟獨顯AIO觸碰液晶電腦(i5-8400T/MX150/8G/1T/128G/Win10h) | AIO桌上型電腦 | AIO桌上型電腦,品牌桌上型電腦,電腦/電競/遊戲/週邊,Acer Z24-890 八代i5六核雙碟獨顯AIO觸碰液晶電腦(i5-8400T/MX150/8G/1T/128G/Win10h) Acer Z24-890 八代i5六核雙碟獨顯AIO觸碰液晶電腦(i5-8400T/MX150/8G/1T/128G/Win10h),AIO桌上型電腦,Inte"
928,【福利品】Panasonic ELUGA Y (3G/32G) 5.85吋指紋辨識智慧型手機 ,"【福利品】Panasonic ELUGA Y (3G/32G) 5.85吋指紋辨識智慧型手機 | 智慧型手機 | 智慧型手機,手機,手機/相機/耳機/穿戴,【福利品】Panasonic ELUGA Y (3G/32G) 5.85吋指紋辨識智慧型手機 【福利品】Panasonic ELUGA Y (3G/32G) 5.85吋指紋辨識智慧型手機,智慧型手機,5.85HD+;3G RAM/32G ROM;1300"
923,Samsung S20 (12G/128G) 6.2吋智慧手機 ,"Samsung S20 (12G/128G) 6.2吋智慧手機 | 智慧型手機 | 智慧型手機,手機,手機/相機/耳機/穿戴,Samsung S20 (12G/128G) 6.2吋智慧手機 Samsung S20 (12G/128G) 6.2吋智慧手機,智慧型手機,高解析度，讓你放大，再放大;超高倍變焦;超清晰夜拍;8K高畫質攝影，顛覆攝影方式;一"
920,Avene雅漾 全效極護物理防曬液 SPF50+ 40ml ,"Avene雅漾 全效極護物理防曬液 SPF50+ 40ml | 歐美品牌 | 歐美品牌,醫美保養,醫美/保養/彩妝/香水,Avene雅漾 全效極護物理防曬液 SPF50+ 40ml Avene雅漾 全效極護物理防曬液 SPF50+ 40ml,歐美品牌,700位醫師推薦;防曬黑 防曬老;純物理超清爽;質地清爽不油膩，具防水功能;適合各種膚質及"
922,CLUSE La Tetragone系列腕錶(玫瑰金框/白錶面/鱷魚紋皮錶帶)28.5mm ,"CLUSE La Tetragone系列腕錶(玫瑰金框/白錶面/鱷魚紋皮錶帶)28.5mm | CLUSE | CLUSE,專櫃品牌錶,手錶/時鐘,精品/黃金/珠寶/手錶,CLUSE La Tetragone系列腕錶(玫瑰金框/白錶面/鱷魚紋皮錶帶)28.5mm CLUSE La Tetragone系列腕錶(玫瑰金框/白錶面/鱷魚紋皮錶帶)28.5mm,CLUSE,原廠授權代理，荷蘭品牌;2019秋冬方框系列;狂野的妳，"
3126,NS 牧場物語:重聚礦石鎮中文版 ,"NS 牧場物語:重聚礦石鎮中文版 | Switch 遊戲軟體 | Switch 遊戲軟體,遊戲軟體,電玩遊戲/主機,電腦/電競/遊戲/週邊,NS 牧場物語:重聚礦石鎮中文版 NS 牧場物語:重聚礦石鎮中文版,Switch 遊戲軟體,拆封無鑑賞期"
924,PLAYBOY- 中翻短夾  rabbithead系列-咖啡色 ,"PLAYBOY- 中翻短夾  rabbithead系列-咖啡色 | 中短夾 | 中短夾,男包,女鞋/男鞋/箱包/配件,PLAYBOY- 中翻短夾  rabbithead系列-咖啡色 PLAYBOY- 中翻短夾  rabbithead系列-咖啡色,中短夾,1.插卡層豐富;2.鈔票中隔層/相片窗;3.拉鍊零錢袋"
925,屁屁偵探讀本：好景莊有妖怪 ,"屁屁偵探讀本：好景莊有妖怪 | 童書 | 童書,書籍,婦幼/圖書/玩具/樂器,屁屁偵探讀本：好景莊有妖怪 屁屁偵探讀本：好景莊有妖怪,童書,一起來解開事件的謎團吧！"
926,Ann’S 從容優雅-弧線素面繫帶尖頭平底鞋-黑 ,"Ann’S 從容優雅-弧線素面繫帶尖頭平底鞋-黑 | 平底鞋 | 平底鞋,流行女鞋,女鞋/男鞋/箱包/配件,Ann’S 從容優雅-弧線素面繫帶尖頭平底鞋-黑 Ann’S 從容優雅-弧線素面繫帶尖頭平底鞋-黑,平底鞋,高質感細絨面料打造鞋身;選擇繫帶款式走起路來更安心;搭配2cm低跟加厚6mm乳膠設計好穿好走;Line"
3340,Champion Life 大C LOGO短T 藍色 ,"Champion Life 大C LOGO短T 藍色 | T恤 | T恤,男裝上衣,女裝/男裝/牛仔休閒,Champion Life 大C LOGO短T 藍色 Champion Life 大C LOGO短T 藍色,T恤,街頭潮流;百年經典;休閒百搭"
930,【GM+ 】天絲棉涼夏機能V領男性大尺碼短袖衫 / 台灣製 /單件組 / 8811 ,"【GM+ 】天絲棉涼夏機能V領男性大尺碼短袖衫 / 台灣製 /單件組 / 8811 | 發熱衣/涼感衣/內搭衣 | 發熱衣/涼感衣/內搭衣,男裝上衣,女裝/男裝/牛仔休閒,【GM+ 】天絲棉涼夏機能V領男性大尺碼短袖衫 / 台灣製 /單件組 / 8811 【GM+ 】天絲棉涼夏機能V領男性大尺碼短袖衫 / 台灣製 /單件組 / 8811,發熱衣/涼感衣/內搭衣,1.100%台灣製造，舒適安心;2.透氣排汗，延展性"
3495,漢妮Hampton連恩L型布沙發-深灰布 ,"漢妮Hampton連恩L型布沙發-深灰布 | 布沙發 | 布沙發,沙發,家具/床墊/寢具/家飾,漢妮Hampton連恩L型布沙發-深灰布 漢妮Hampton連恩L型布沙發-深灰布,布沙發,採高級亞麻布製成;高密度泡棉;實木骨架+腳座"
931,D-Link友訊 DCS-8000LHV2  Full HD無線網路攝影機 ,"D-Link友訊 DCS-8000LHV2  Full HD無線網路攝影機 | 網路攝影機 | 網路攝影機,智能家居,手機/相機/耳機/穿戴,D-Link友訊 DCS-8000LHV2  Full HD無線網路攝影機 D-Link友訊 DCS-8000LHV2  Full HD無線網路攝影機,網路攝影機,138° 廣角鏡頭;Full HD 高解析度;內建麥克風，單向語音;加密"
932,EZlife 雙面內衣褲小物收納掛袋(贈長短靴2用鞋撐) ,"EZlife 雙面內衣褲小物收納掛袋(贈長短靴2用鞋撐) | 無痕/掛勾/吊桿 | 無痕/掛勾/吊桿,收納,家具/床墊/寢具/家飾,EZlife 雙面內衣褲小物收納掛袋(贈長短靴2用鞋撐) EZlife 雙面內衣褲小物收納掛袋(贈長短靴2用鞋撐),無痕/掛勾/吊桿,正反兩面應用，多口袋設計;頂端衣架懸掛單桿、門後或衣櫥;可視網袋，一目了然;小物如鑰"
933,SHISEIDO資生堂 怡麗絲爾 多效彈潤美肌乳T+SPF50+/PA++++(35ml) ,"SHISEIDO資生堂 怡麗絲爾 多效彈潤美肌乳T+SPF50+/PA++++(35ml) | 日系品牌 | 日系品牌,專櫃,醫美/保養/彩妝/香水,SHISEIDO資生堂 怡麗絲爾 多效彈潤美肌乳T+SPF50+/PA++++(35ml) SHISEIDO資生堂 怡麗絲爾 多效彈潤美肌乳T+SPF50+/PA++++(35ml),日系品牌,正統公司貨【有盒】;網路優惠價"
2540,古坑農會 加比山黑咖啡禮盒(共6盒) ,"古坑農會 加比山黑咖啡禮盒(共6盒) | 咖啡 | 咖啡,飲料,食品/飲料/零食/生鮮,古坑農會 加比山黑咖啡禮盒(共6盒) 古坑農會 加比山黑咖啡禮盒(共6盒),咖啡,送禮自用皆宜;多樣的變化送禮最佳選擇;給挑剔的你們不同的選擇"
934,鐵鎚牌ARM&HAMMER 清香凝結貓砂 26.3磅 X 2盒 ,"鐵鎚牌ARM&HAMMER 清香凝結貓砂 26.3磅 X 2盒 | 貓砂 | 貓砂,寵物用品,寵物/餐廚/開運/生活,鐵鎚牌ARM&amp;HAMMER 清香凝結貓砂 26.3磅 X 2盒 鐵鎚牌ARM&amp;HAMMER 清香凝結貓砂 26.3磅 X 2盒,貓砂,99%無粉塵;貓砂界的老牌子;迅速凝結，超強凝結力;有效抑制臭味"
935,【海陸管家】家庭號鮮凍零澱粉低醣低卡花椰菜米1包(每包約1kg) ,"【海陸管家】家庭號鮮凍零澱粉低醣低卡花椰菜米1包(每包約1kg) | 蔬果 | 蔬果,生鮮食品,食品/飲料/零食/生鮮,【海陸管家】家庭號鮮凍零澱粉低醣低卡花椰菜米1包(每包約1kg) 【海陸管家】家庭號鮮凍零澱粉低醣低卡花椰菜米1包(每包約1kg),蔬果,想要減肥又想要吃得有飽足感？;讓你正餐換出新花樣，還能減熱量;讓你吃得盡興又能很享受;天"
3724,女裝Roots夏日極光滿版變色短袖T恤-白色 ,"女裝Roots夏日極光滿版變色短袖T恤-白色 | T恤 | T恤,牛仔休閒上衣,女裝/男裝/牛仔休閒,女裝Roots夏日極光滿版變色短袖T恤-白色 女裝Roots夏日極光滿版變色短袖T恤-白色,T恤,夏日極光系列;運動時尚搭配"
